c0_left	 c0_right	 c_front	 c_back	 c_mean	 dcdx_mean	 p0	 dNu	 pfavg	 pbavg
1.19432e-006	0	4.87549e-007	4.71321e-007	4.79435e-007	0.00162274	6.30957e-010	0.000524031	0.0158034	0.0156512
1.19432e-006	0	4.6301e-007	4.47099e-007	4.55055e-007	0.0015911	7.94328e-010	0.000514634	0.015014	0.0148645
1.19432e-006	0	4.34863e-007	4.19338e-007	4.27101e-007	0.00155246	1e-009	0.000503061	0.0141073	0.0139612
1.19432e-006	0	4.03177e-007	3.88121e-007	3.95649e-007	0.00150564	1.25893e-009	0.000488901	0.0130849	0.0129429
1.19432e-006	0	3.68252e-007	3.53758e-007	3.61005e-007	0.00144942	1.58489e-009	0.000471719	0.0119562	0.0118192
1.19432e-006	0	3.30676e-007	3.16849e-007	3.23762e-007	0.00138267	1.99526e-009	0.000451099	0.0107396	0.0106086
1.19432e-006	0	2.91302e-007	2.78257e-007	2.8478e-007	0.00130448	2.51189e-009	0.000426686	0.00946255	0.00933863
1.19432e-006	0	2.51199e-007	2.39056e-007	2.45127e-007	0.00121435	3.16228e-009	0.00039825	0.00815974	0.00804408
1.19432e-006	0	2.11582e-007	2.00457e-007	2.06019e-007	0.00111247	3.98107e-009	0.000365783	0.00687086	0.00676463
1.19432e-006	0	1.73679e-007	1.6368e-007	1.6868e-007	0.000999888	5.01187e-009	0.000329579	0.00563644	0.00554073
1.19432e-006	0	1.3861e-007	1.29823e-007	1.34217e-007	0.000878725	6.30957e-009	0.000290305	0.00449363	0.00440933
1.19432e-006	0	1.07276e-007	9.97533e-008	1.03515e-007	0.000752244	7.94328e-009	0.000249027	0.0034725	0.00340018
1.19432e-006	0	8.02794e-008	7.40323e-008	7.71558e-008	0.000624712	1e-008	0.00020717	0.0025933	0.00253314
1.19432e-006	0	5.78988e-008	5.28882e-008	5.53935e-008	0.000501054	1.25893e-008	0.000166403	0.00186545	0.00181712
1.19432e-006	0	4.00857e-008	3.62233e-008	3.81545e-008	0.000386236	1.58489e-008	0.000128418	0.00128738	0.00125009
1.19432e-006	0	2.65268e-008	2.368e-008	2.51034e-008	0.000284682	1.99526e-008	9.47353e-005	0.000848665	0.000821157
1.19432e-006	0	1.66962e-008	1.47009e-008	1.56986e-008	0.000199531	2.51189e-008	6.64409e-005	0.000531768	0.000512477
1.19432e-006	0	9.93947e-009	8.61752e-009	9.27849e-009	0.000132195	3.16228e-008	4.40377e-005	0.00031494	0.000302155
1.19432e-006	0	5.56389e-009	4.74109e-009	5.15249e-009	8.22797e-005	3.98107e-008	2.74171e-005	0.000175266	0.000167307
1.19432e-006	0	2.91115e-009	2.43303e-009	2.67209e-009	4.7812e-005	5.01187e-008	1.59345e-005	9.10993e-005	8.64736e-005
1.19432e-006	0	1.41586e-009	1.15797e-009	1.28691e-009	2.57895e-005	6.30957e-008	8.59575e-006	4.39805e-005	4.14854e-005
1.19432e-006	0	6.3756e-010	5.08986e-010	5.73273e-010	1.28574e-005	7.94328e-008	4.28564e-006	1.9642e-005	1.83982e-005
1.19432e-006	0	2.65655e-010	2.06464e-010	2.36059e-010	5.91908e-006	1e-007	1.973e-006	8.11012e-006	7.53756e-006
1.19432e-006	0	1.03017e-010	7.77237e-011	9.03705e-011	2.52935e-006	1.25893e-007	8.43111e-007	3.11369e-006	2.86905e-006
1.19432e-006	0	3.7731e-011	2.75569e-011	3.2644e-011	1.01741e-006	1.58489e-007	3.39138e-007	1.12808e-006	1.02969e-006
1.19432e-006	0	1.33829e-011	9.43721e-012	1.14101e-011	3.94572e-007	1.99526e-007	1.31524e-007	3.95498e-007	3.57343e-007
1.19432e-006	0	4.73071e-012	3.21447e-012	3.97259e-012	1.51625e-007	2.51189e-007	5.05415e-008	1.38119e-007	1.23458e-007
1.19432e-006	0	1.70521e-012	1.11531e-012	1.41026e-012	5.89893e-008	3.16228e-007	1.96631e-008	4.91799e-008	4.34763e-008
1.19432e-006	0	6.38144e-013	4.01694e-013	5.19919e-013	2.36451e-008	3.98107e-007	7.88169e-009	1.81853e-008	1.58989e-008
1.19432e-006	0	2.54002e-013	1.53715e-013	2.03858e-013	1.00287e-008	5.01187e-007	3.3429e-009	7.15191e-009	6.18208e-009
1.19432e-006	0	1.11172e-013	6.43505e-014	8.77613e-014	4.68217e-009	6.30957e-007	1.56072e-009	3.08839e-009	2.63566e-009
1.19432e-006	0	5.50394e-014	3.01547e-014	4.25971e-014	2.48847e-009	7.94328e-007	8.2949e-010	1.50346e-009	1.26301e-009
1.19432e-006	0	3.10136e-014	1.58831e-014	2.34483e-014	1.51305e-009	1e-006	5.04351e-010	8.29657e-010	6.83649e-010
1.19432e-006	0	1.94976e-014	9.23911e-015	1.43684e-014	1.02585e-009	1.25893e-006	3.4195e-010	5.09282e-010	4.10458e-010
1.19432e-006	0	1.32585e-014	5.77076e-015	9.51465e-015	7.48778e-010	1.58489e-006	2.49593e-010	3.37594e-010	2.65595e-010
1.19432e-006	0	9.52536e-015	3.78541e-015	6.65538e-015	5.73995e-010	1.99526e-006	1.91332e-010	2.36222e-010	1.81136e-010
1.19432e-006	0	7.14919e-015	2.57952e-015	4.86436e-015	4.56967e-010	2.51189e-006	1.52322e-010	1.72572e-010	1.28809e-010
1.19432e-006	0	5.58862e-015	1.81826e-015	3.70344e-015	3.77036e-010	3.16228e-006	1.25679e-010	1.31176e-010	9.51513e-011
1.19432e-006	0	4.53853e-015	1.31636e-015	2.92745e-015	3.22217e-010	3.98107e-006	1.07406e-010	1.03307e-010	7.26113e-011
1.19432e-006	0	3.80209e-015	9.65428e-016	2.38376e-015	2.83666e-010	5.01187e-006	9.45554e-011	8.34894e-011	5.65801e-011
1.19432e-006	0	3.25478e-015	7.07365e-016	1.98107e-015	2.54742e-010	6.30957e-006	8.49139e-011	6.84775e-011	4.44577e-011
1.19432e-006	0	2.8161e-015	5.13076e-016	1.66459e-015	2.30303e-010	7.94328e-006	7.67676e-011	5.644e-011	3.48922e-011
1.19432e-006	0	2.42412e-015	3.6597e-016	1.39504e-015	2.05815e-010	1e-005	6.86049e-011	4.62035e-011	2.71078e-011
1.89287e-006	0	9.56874e-007	9.29116e-007	9.42995e-007	0.00277579	1e-011	0.000869729	0.0305981	0.0303455
1.89287e-006	0	9.55959e-007	9.2821e-007	9.42084e-007	0.0027749	1.25893e-011	0.000869499	0.0305695	0.030317
1.89287e-006	0	9.54808e-007	9.2707e-007	9.40939e-007	0.00277377	1.58489e-011	0.00086921	0.0305336	0.0302811
1.89287e-006	0	9.53363e-007	9.25639e-007	9.39501e-007	0.00277235	1.99526e-011	0.000868847	0.0304885	0.0302361
1.89287e-006	0	9.51549e-007	9.23843e-007	9.37696e-007	0.00277057	2.51189e-011	0.000868389	0.0304318	0.0301796
1.89287e-006	0	9.49274e-007	9.2159e-007	9.35432e-007	0.00276832	3.16228e-011	0.000867812	0.0303608	0.0301087
1.89287e-006	0	9.46422e-007	9.18767e-007	9.32594e-007	0.0027655	3.98107e-011	0.000867087	0.0302717	0.0300199
1.89287e-006	0	9.42852e-007	9.15233e-007	9.29042e-007	0.00276196	5.01187e-011	0.000866174	0.0301602	0.0299086
1.89287e-006	0	9.3839e-007	9.10815e-007	9.24603e-007	0.0027575	6.30957e-011	0.000865025	0.0300207	0.0297695
1.89287e-006	0	9.32823e-007	9.05304e-007	9.19063e-007	0.00275191	7.94328e-011	0.000863579	0.0298467	0.0295959
1.89287e-006	0	9.25892e-007	8.98443e-007	9.12168e-007	0.00274489	1e-010	0.00086176	0.02963	0.0293797
1.89287e-006	0	9.17289e-007	8.89929e-007	9.03609e-007	0.00273608	1.25893e-010	0.000859473	0.0293608	0.0291112
1.89287e-006	0	9.06645e-007	8.79395e-007	8.9302e-007	0.00272505	1.58489e-010	0.000856596	0.0290276	0.0287789
1.89287e-006	0	8.93535e-007	8.66422e-007	8.79979e-007	0.00271126	1.99526e-010	0.000852979	0.028617	0.0283692
1.89287e-006	0	8.77475e-007	8.50535e-007	8.64005e-007	0.00269403	2.51189e-010	0.000848437	0.0281135	0.027867
1.89287e-006	0	8.57927e-007	8.31201e-007	8.44564e-007	0.00267256	3.16228e-010	0.000842737	0.0274999	0.0272552
1.89287e-006	0	8.34324e-007	8.07865e-007	8.21094e-007	0.00264587	3.98107e-010	0.00083559	0.0267582	0.0265155
1.89287e-006	0	8.06099e-007	7.79971e-007	7.93035e-007	0.00261279	5.01187e-010	0.000826648	0.0258699	0.0256298
1.89287e-006	0	7.72738e-007	7.47019e-007	7.59878e-007	0.00257195	6.30957e-010	0.000815484	0.024818	0.0245812
1.89287e-006	0	7.33846e-007	7.08628e-007	7.21237e-007	0.0025218	7.94328e-010	0.000801594	0.0235892	0.0233564
1.89287e-006	0	6.89234e-007	6.64628e-007	6.76931e-007	0.00246056	1e-009	0.00078439	0.0221762	0.0219484
1.89287e-006	0	6.39014e-007	6.1515e-007	6.27082e-007	0.00238636	1.25893e-009	0.000763215	0.0205814	0.0203597
1.89287e-006	0	5.83659e-007	5.60687e-007	5.72173e-007	0.00229725	1.58489e-009	0.000737357	0.0188183	0.0186041
1.89287e-006	0	5.24103e-007	5.02188e-007	5.13146e-007	0.00219145	1.99526e-009	0.00070612	0.0169154	0.0167103
1.89287e-006	0	4.61698e-007	4.41022e-007	4.5136e-007	0.00206752	2.51189e-009	0.000668895	0.0149151	0.0147208
1.89287e-006	0	3.98137e-007	3.7889e-007	3.88514e-007	0.00192468	3.16228e-009	0.000625262	0.0128713	0.0126897
1.89287e-006	0	3.35346e-007	3.17713e-007	3.2653e-007	0.00176321	3.98107e-009	0.000575148	0.0108463	0.0106793
1.89287e-006	0	2.75272e-007	2.59424e-007	2.67348e-007	0.00158477	5.01187e-009	0.000518965	0.00890409	0.00875338
1.89287e-006	0	2.1969e-007	2.05762e-007	2.12726e-007	0.00139273	6.30957e-009	0.000457729	0.00710349	0.00697056
1.89287e-006	0	1.70026e-007	1.58104e-007	1.64065e-007	0.00119227	7.94328e-009	0.000393111	0.00549256	0.0053784
1.89287e-006	0	1.27238e-007	1.17337e-007	1.22288e-007	0.000990134	1e-008	0.00032737	0.00410402	0.00400895
1.89287e-006	0	9.17664e-008	8.3825e-008	8.77957e-008	0.000794143	1.25893e-008	0.000263172	0.0029534	0.00287698
1.89287e-006	0	6.35336e-008	5.74119e-008	6.04728e-008	0.000612163	1.58489e-008	0.000203234	0.00203889	0.00197987
1.89287e-006	0	4.20436e-008	3.75315e-008	3.97875e-008	0.000451205	1.99526e-008	0.000150003	0.00134442	0.00130086
1.89287e-006	0	2.64626e-008	2.33001e-008	2.48813e-008	0.000316246	2.51189e-008	0.000105241	0.000842561	0.000812004
1.89287e-006	0	1.57535e-008	1.36583e-008	1.47059e-008	0.000209522	3.16228e-008	6.97721e-005	0.000499071	0.000478814
1.89287e-006	0	8.81846e-009	7.51437e-009	8.16642e-009	0.000130409	3.98107e-008	4.34459e-005	0.000277759	0.000265146
1.89287e-006	0	4.61401e-009	3.85621e-009	4.23511e-009	7.57795e-005	5.01187e-008	2.52527e-005	0.00014438	0.000137049
1.89287e-006	0	2.24406e-009	1.83531e-009	2.03969e-009	4.08749e-005	6.30957e-008	1.36231e-005	6.97049e-005	6.57506e-005
1.89287e-006	0	1.0105e-009	8.06714e-010	9.08606e-010	2.03783e-005	7.94328e-008	6.79235e-006	3.11312e-005	2.91598e-005
1.89287e-006	0	4.21048e-010	3.27234e-010	3.74141e-010	9.38142e-006	1e-007	3.12706e-006	1.2854e-005	1.19466e-005
1.89287e-006	0	1.63277e-010	1.23188e-010	1.43232e-010	4.00888e-006	1.25893e-007	1.33628e-006	4.93502e-006	4.54728e-006
1.89287e-006	0	5.98016e-011	4.36762e-011	5.17389e-011	1.61255e-006	1.58489e-007	5.37514e-007	1.78795e-006	1.632e-006
1.89287e-006	0	2.12112e-011	1.49575e-011	1.80843e-011	6.25376e-007	1.99526e-007	2.08458e-007	6.26842e-007	5.6637e-007
1.89287e-006	0	7.49792e-012	5.09476e-012	6.29634e-012	2.40317e-007	2.51189e-007	8.01055e-008	2.18911e-007	1.95674e-007
1.89287e-006	0	2.70266e-012	1.76771e-012	2.23519e-012	9.34948e-008	3.16228e-007	3.11649e-008	7.79475e-008	6.89075e-008
1.89287e-006	0	1.01142e-012	6.36663e-013	8.24043e-013	3.74761e-008	3.98107e-007	1.2492e-008	2.88227e-008	2.51989e-008
1.89287e-006	0	4.02579e-013	2.43629e-013	3.23104e-013	1.5895e-008	5.01187e-007	5.29832e-009	1.13354e-008	9.79827e-009
1.89287e-006	0	1.76202e-013	1.01992e-013	1.39097e-013	7.42098e-009	6.30957e-007	2.47366e-009	4.89492e-009	4.17737e-009
1.89287e-006	0	8.72345e-014	4.77936e-014	6.7514e-014	3.94409e-009	7.94328e-007	1.3147e-009	2.3829e-009	2.0018e-009
1.89287e-006	0	4.91549e-014	2.51738e-014	3.71643e-014	2.39811e-009	1e-006	7.99369e-010	1.31496e-009	1.08355e-009
1.89287e-006	0	3.09026e-014	1.46435e-014	2.27731e-014	1.62591e-009	1.25893e-006	5.41972e-010	8.07185e-010	6.50553e-010
1.89287e-006	0	2.10141e-014	9.14633e-015	1.50802e-014	1.18677e-009	1.58489e-006	3.95591e-010	5.35068e-010	4.20954e-010
1.89287e-006	0	1.50972e-014	5.99966e-015	1.05484e-014	9.09751e-010	1.99526e-006	3.0325e-010	3.74399e-010	2.87091e-010
1.89287e-006	0	1.13311e-014	4.0884e-015	7.70974e-015	7.24267e-010	2.51189e-006	2.41422e-010	2.73517e-010	2.04154e-010
1.89287e-006	0	8.85765e-015	2.88184e-015	5.86975e-015	5.97582e-010	3.16228e-006	1.99194e-010	2.07906e-010	1.5081e-010
1.89287e-006	0	7.19332e-015	2.08636e-015	4.63984e-015	5.10697e-010	3.98107e-006	1.70232e-010	1.63736e-010	1.15085e-010
1.89287e-006	0	6.0261e-015	1.53015e-015	3.77813e-015	4.49595e-010	5.01187e-006	1.49865e-010	1.32326e-010	8.96763e-011
1.89287e-006	0	5.15865e-015	1.12114e-015	3.13989e-015	4.03752e-010	6.30957e-006	1.34584e-010	1.08533e-010	7.0463e-011
1.89287e-006	0	4.46337e-015	8.13197e-016	2.63828e-015	3.65017e-010	7.94328e-006	1.21672e-010	8.94543e-011	5.53023e-011
1.89287e-006	0	3.84209e-015	5.80042e-016	2.21107e-015	3.26205e-010	1e-005	1.08735e-010	7.323e-011	4.29643e-011
3e-006	0	1.51652e-006	1.47253e-006	1.49452e-006	0.00439927	1e-011	0.00133055	0.0476414	0.0472549
3e-006	0	1.51507e-006	1.47109e-006	1.49308e-006	0.00439785	1.25893e-011	0.00133025	0.0475977	0.0472113
3e-006	0	1.51325e-006	1.46929e-006	1.49127e-006	0.00439606	1.58489e-011	0.00132986	0.0475427	0.0471565
3e-006	0	1.51096e-006	1.46702e-006	1.48899e-006	0.00439382	1.99526e-011	0.00132937	0.0474737	0.0470876
3e-006	0	1.50808e-006	1.46417e-006	1.48613e-006	0.00439099	2.51189e-011	0.00132876	0.047387	0.0470011
3e-006	0	1.50448e-006	1.4606e-006	1.48254e-006	0.00438743	3.16228e-011	0.00132798	0.0472783	0.0468926
3e-006	0	1.49996e-006	1.45613e-006	1.47804e-006	0.00438296	3.98107e-011	0.00132701	0.047142	0.0467566
3e-006	0	1.4943e-006	1.45052e-006	1.47241e-006	0.00437734	5.01187e-011	0.00132578	0.0469713	0.0465863
3e-006	0	1.48723e-006	1.44352e-006	1.46537e-006	0.00437028	6.30957e-011	0.00132423	0.0467579	0.0463733
3e-006	0	1.4784e-006	1.43479e-006	1.4566e-006	0.00436141	7.94328e-011	0.00132229	0.0464915	0.0461075
3e-006	0	1.46742e-006	1.42392e-006	1.44567e-006	0.00435029	1e-010	0.00131983	0.0461597	0.0457764
3e-006	0	1.45378e-006	1.41042e-006	1.4321e-006	0.00433633	1.25893e-010	0.00131673	0.0457475	0.0453651
3e-006	0	1.43691e-006	1.39373e-006	1.41532e-006	0.00431886	1.58489e-010	0.00131283	0.045237	0.0448557
3e-006	0	1.41614e-006	1.37317e-006	1.39465e-006	0.00429699	1.99526e-010	0.0013079	0.0446075	0.0442277
3e-006	0	1.39068e-006	1.34799e-006	1.36933e-006	0.00426969	2.51189e-010	0.00130169	0.0438354	0.0434573
3e-006	0	1.3597e-006	1.31735e-006	1.33852e-006	0.00423566	3.16228e-010	0.00129386	0.0428939	0.0425181
3e-006	0	1.32229e-006	1.28036e-006	1.30133e-006	0.00419336	3.98107e-010	0.00128398	0.0417548	0.0413819
3e-006	0	1.27756e-006	1.23615e-006	1.25686e-006	0.00414093	5.01187e-010	0.00127154	0.0403893	0.04002
3e-006	0	1.22469e-006	1.18393e-006	1.20431e-006	0.00407621	6.30957e-010	0.00125588	0.0387706	0.0384058
3e-006	0	1.16305e-006	1.12308e-006	1.14307e-006	0.00399672	7.94328e-010	0.00123624	0.036877	0.036518
3e-006	0	1.09235e-006	1.05335e-006	1.07285e-006	0.00389967	1e-009	0.00121168	0.0346964	0.0343445
3e-006	0	1.01275e-006	9.74932e-007	9.93843e-007	0.00378208	1.25893e-009	0.00118114	0.0322308	0.0318877
3e-006	0	9.25024e-007	8.88615e-007	9.0682e-007	0.00364085	1.58489e-009	0.00114344	0.0294998	0.0291677
3e-006	0	8.30635e-007	7.95903e-007	8.13269e-007	0.00347316	1.99526e-009	0.00109741	0.026546	0.0262273
3e-006	0	7.31731e-007	6.98963e-007	7.15347e-007	0.00327675	2.51189e-009	0.00104197	0.023434	0.0231314
3e-006	0	6.30995e-007	6.00491e-007	6.15743e-007	0.00305037	3.16228e-009	0.000976303	0.0202469	0.0199634
3e-006	0	5.31479e-007	5.03535e-007	5.17507e-007	0.00279446	3.98107e-009	0.000900161	0.0170817	0.0168202
3e-006	0	4.3627e-007	4.11153e-007	4.23712e-007	0.00251165	5.01187e-009	0.000814059	0.0140387	0.0138023
3e-006	0	3.4818e-007	3.26107e-007	3.37143e-007	0.0022073	6.30957e-009	0.000719503	0.0112115	0.0110026
3e-006	0	2.69469e-007	2.50574e-007	2.60021e-007	0.00188959	7.94328e-009	0.000619084	0.00867711	0.00849732
3e-006	0	2.01656e-007	1.85964e-007	1.9381e-007	0.00156923	1e-008	0.000516384	0.00648876	0.0063388
3e-006	0	1.45438e-007	1.32852e-007	1.39145e-007	0.00125861	1.25893e-008	0.000415673	0.00467269	0.00455198
3e-006	0	1.00692e-007	9.09905e-008	9.58414e-008	0.000970198	1.58489e-008	0.000321343	0.00322752	0.00313421
3e-006	0	6.66336e-008	5.94826e-008	6.30581e-008	0.000715101	1.99526e-008	0.000237368	0.00212906	0.00206013
3e-006	0	4.19397e-008	3.69276e-008	3.94337e-008	0.000501209	2.51189e-008	0.000166631	0.00133469	0.00128631
3e-006	0	2.49673e-008	2.16466e-008	2.33069e-008	0.000332064	3.16228e-008	0.000110516	0.000790732	0.000758645
3e-006	0	1.39761e-008	1.19093e-008	1.29427e-008	0.000206681	3.98107e-008	6.88342e-005	0.00044014	0.000420156
3e-006	0	7.3126e-009	6.1116e-009	6.7121e-009	0.000120101	5.01187e-008	4.00156e-005	0.000228804	0.000217187
3e-006	0	3.55655e-009	2.90873e-009	3.23264e-009	6.47814e-005	6.30957e-008	2.15891e-005	0.000110469	0.000104202
3e-006	0	1.60151e-009	1.27854e-009	1.44002e-009	3.22969e-005	7.94328e-008	1.07646e-005	4.9338e-005	4.62137e-005
3e-006	0	6.67306e-010	5.18623e-010	5.92964e-010	1.48683e-005	1e-007	4.95591e-006	2.03718e-005	1.89336e-005
3e-006	0	2.58772e-010	1.95237e-010	2.27004e-010	6.35355e-006	1.25893e-007	2.11782e-006	7.82134e-006	7.20682e-006
3e-006	0	9.47778e-011	6.9221e-011	8.19994e-011	2.55568e-006	1.58489e-007	8.51888e-007	2.83367e-006	2.58651e-006
3e-006	0	3.3617e-011	2.37056e-011	2.86613e-011	9.91139e-007	1.99526e-007	3.30379e-007	9.93463e-007	8.97622e-007
3e-006	0	1.18832e-011	8.07453e-012	9.97888e-012	3.80871e-007	2.51189e-007	1.26957e-007	3.46945e-007	3.10118e-007
3e-006	0	4.28336e-012	2.80159e-012	3.54248e-012	1.48177e-007	3.16228e-007	4.93923e-008	1.23537e-007	1.09209e-007
3e-006	0	1.60297e-012	1.00903e-012	1.306e-012	5.93948e-008	3.98107e-007	1.97983e-008	4.56803e-008	3.9937e-008
3e-006	0	6.38035e-013	3.86121e-013	5.12078e-013	2.51914e-008	5.01187e-007	8.39715e-009	1.79651e-008	1.5529e-008
3e-006	0	2.79257e-013	1.61644e-013	2.2045e-013	1.17613e-008	6.30957e-007	3.92043e-009	7.75782e-009	6.62059e-009
3e-006	0	1.38255e-013	7.57466e-014	1.07001e-013	6.25087e-009	7.94328e-007	2.08362e-009	3.77658e-009	3.17259e-009
3e-006	0	7.79041e-014	3.98972e-014	5.89006e-014	3.80069e-009	1e-006	1.2669e-009	2.08404e-009	1.71728e-009
3e-006	0	4.89766e-014	2.3208e-014	3.60923e-014	2.57686e-009	1.25893e-006	8.58954e-010	1.27928e-009	1.03104e-009
3e-006	0	3.33045e-014	1.44957e-014	2.39001e-014	1.88088e-009	1.58489e-006	6.2696e-010	8.48013e-010	6.67157e-010
3e-006	0	2.39271e-014	9.50869e-015	1.67179e-014	1.44184e-009	1.99526e-006	4.80612e-010	5.93373e-010	4.55002e-010
3e-006	0	1.79583e-014	6.47959e-015	1.22189e-014	1.14787e-009	2.51189e-006	3.82623e-010	4.33489e-010	3.23558e-010
3e-006	0	1.40382e-014	4.56734e-015	9.30278e-015	9.47089e-010	3.16228e-006	3.15696e-010	3.29504e-010	2.39013e-010
3e-006	0	1.14005e-014	3.3066e-015	7.35354e-015	8.09388e-010	3.98107e-006	2.69796e-010	2.595e-010	1.82395e-010
3e-006	0	9.55059e-015	2.42509e-015	5.98784e-015	7.1255e-010	5.01187e-006	2.37517e-010	2.0972e-010	1.42125e-010
3e-006	0	8.17579e-015	1.77685e-015	4.97632e-015	6.39894e-010	6.30957e-006	2.13298e-010	1.72011e-010	1.11675e-010
3e-006	0	7.07386e-015	1.28881e-015	4.18134e-015	5.78505e-010	7.94328e-006	1.92835e-010	1.41773e-010	8.76469e-011
3e-006	0	6.08922e-015	9.19291e-016	3.50425e-015	5.16993e-010	1e-005	1.72331e-010	1.1606e-010	6.80929e-011
4.75468e-006	0	2.40353e-006	2.33381e-006	2.36867e-006	0.00697241	1e-011	0.00199643	0.0734598	0.0728799
4.75468e-006	0	2.40123e-006	2.33153e-006	2.36638e-006	0.00697016	1.25893e-011	0.00199607	0.0733942	0.0728145
4.75468e-006	0	2.39834e-006	2.32867e-006	2.36351e-006	0.00696732	1.58489e-011	0.00199561	0.0733118	0.0727322
4.75468e-006	0	2.39471e-006	2.32508e-006	2.3599e-006	0.00696376	1.99526e-011	0.00199504	0.0732082	0.0726288
4.75468e-006	0	2.39016e-006	2.32057e-006	2.35536e-006	0.00695928	2.51189e-011	0.00199431	0.0730782	0.0724989
4.75468e-006	0	2.38444e-006	2.31491e-006	2.34967e-006	0.00695364	3.16228e-011	0.0019934	0.072915	0.0723361
4.75468e-006	0	2.37728e-006	2.30781e-006	2.34255e-006	0.00694655	3.98107e-011	0.00199225	0.0727105	0.0721318
4.75468e-006	0	2.36831e-006	2.29894e-006	2.33362e-006	0.00693765	5.01187e-011	0.00199079	0.0724543	0.0718761
4.75468e-006	0	2.35711e-006	2.28784e-006	2.32247e-006	0.00692646	6.30957e-011	0.00198895	0.0721338	0.0715562
4.75468e-006	0	2.34312e-006	2.274e-006	2.30856e-006	0.0069124	7.94328e-011	0.00198662	0.0717337	0.0711568
4.75468e-006	0	2.32571e-006	2.25676e-006	2.29124e-006	0.00689477	1e-010	0.00198368	0.0712352	0.0706591
4.75468e-006	0	2.3041e-006	2.23538e-006	2.26974e-006	0.00687266	1.25893e-010	0.00197996	0.0706157	0.0700406
4.75468e-006	0	2.27737e-006	2.20892e-006	2.24314e-006	0.00684496	1.58489e-010	0.00197523	0.069848	0.0692743
4.75468e-006	0	2.24443e-006	2.17633e-006	2.21038e-006	0.00681031	1.99526e-010	0.00196923	0.0689008	0.0683288
4.75468e-006	0	2.20409e-006	2.13642e-006	2.17026e-006	0.00676704	2.51189e-010	0.0019616	0.0677379	0.0671682
4.75468e-006	0	2.15499e-006	2.08786e-006	2.12143e-006	0.0067131	3.16228e-010	0.00195189	0.0663186	0.0657518
4.75468e-006	0	2.0957e-006	2.02924e-006	2.06247e-006	0.00664605	3.98107e-010	0.00193951	0.0645995	0.0640362
4.75468e-006	0	2.02481e-006	1.95918e-006	1.99199e-006	0.00656296	5.01187e-010	0.00192371	0.0625356	0.0619769
4.75468e-006	0	1.94101e-006	1.87641e-006	1.90871e-006	0.00646039	6.30957e-010	0.00190354	0.0600849	0.059532
4.75468e-006	0	1.84332e-006	1.77997e-006	1.81165e-006	0.0063344	7.94328e-010	0.00187783	0.0572123	0.0566669
4.75468e-006	0	1.73126e-006	1.66945e-006	1.70036e-006	0.00618059	1e-009	0.00184511	0.0538965	0.0533606
4.75468e-006	0	1.60511e-006	1.54517e-006	1.57514e-006	0.00599421	1.25893e-009	0.00180369	0.0501373	0.0496135
4.75468e-006	0	1.46607e-006	1.40837e-006	1.43722e-006	0.00577038	1.58489e-009	0.00175161	0.0459611	0.0454524
4.75468e-006	0	1.31647e-006	1.26143e-006	1.28895e-006	0.00550461	1.99526e-009	0.00168681	0.0414295	0.0409396
4.75468e-006	0	1.15972e-006	1.10779e-006	1.13375e-006	0.00519333	2.51189e-009	0.00160733	0.0366383	0.0361715
4.75468e-006	0	1.00006e-006	9.51719e-007	9.75892e-007	0.00483454	3.16228e-009	0.00151157	0.0317137	0.0312747
4.75468e-006	0	8.42341e-007	7.98052e-007	8.20196e-007	0.00442893	3.98107e-009	0.00139878	0.0268049	0.0263987
4.75468e-006	0	6.91444e-007	6.51637e-007	6.7154e-007	0.00398071	5.01187e-009	0.00126944	0.0220687	0.0217001
4.75468e-006	0	5.5183e-007	5.16846e-007	5.34338e-007	0.00349835	6.30957e-009	0.00112566	0.0176534	0.0173265
4.75468e-006	0	4.27082e-007	3.97134e-007	4.12108e-007	0.00299481	7.94328e-009	0.000971398	0.0136829	0.0134008
4.75468e-006	0	3.19605e-007	2.94734e-007	3.0717e-007	0.00248708	1e-008	0.000812307	0.0102451	0.0100093
4.75468e-006	0	2.30504e-007	2.10557e-007	2.2053e-007	0.00199478	1.25893e-008	0.000655256	0.00738555	0.00719527
4.75468e-006	0	1.59587e-007	1.44211e-007	1.51899e-007	0.00153767	1.58489e-008	0.000507404	0.00510566	0.00495832
4.75468e-006	0	1.05608e-007	9.42739e-008	9.99408e-008	0.00113336	1.99526e-008	0.000375283	0.00337014	0.00326117
4.75468e-006	0	6.64703e-008	5.85266e-008	6.24985e-008	0.000794366	2.51189e-008	0.000263689	0.0021137	0.00203714
4.75468e-006	0	3.95706e-008	3.43077e-008	3.69392e-008	0.000526289	3.16228e-008	0.000174998	0.00125265	0.00120184
4.75468e-006	0	2.21507e-008	1.88751e-008	2.05129e-008	0.000327569	3.98107e-008	0.00010904	0.000697399	0.000665742
4.75468e-006	0	1.15897e-008	9.68627e-009	1.0638e-008	0.000190347	5.01187e-008	6.34042e-005	0.000362583	0.000344177
4.75468e-006	0	5.63677e-009	4.61005e-009	5.12341e-009	0.000102672	6.30957e-008	3.42123e-005	0.000175071	0.00016514
