c0_left	 c0_right	 c_front	 c_back	 c_mean	 dcdx_mean	 p0	 dNu
0.000421426	0.000181426	8.12268e-005	8.06223e-005	8.09246e-005	0.0604478	1.58489e-012	0.00147384
0.000421426	0.000181426	6.3375e-005	6.28415e-005	6.31082e-005	0.0533486	1.99526e-012	0.00184617
0.000421426	0.000181426	4.76973e-005	4.7239e-005	4.74682e-005	0.045834	2.51189e-012	0.00229122
0.000421426	0.000181426	3.45101e-005	3.41285e-005	3.43193e-005	0.0381517	3.16228e-012	0.00276666
0.000421426	0.000181426	2.39155e-005	2.36094e-005	2.37624e-005	0.0306082	3.98107e-012	0.00317691
0.000421426	0.000181426	1.58087e-005	1.55733e-005	1.5691e-005	0.0235327	5.01187e-012	0.0033817
0.000421426	0.000181426	9.92075e-006	9.74844e-006	9.83459e-006	0.0172309	6.30957e-012	0.00325769
0.000421426	0.000181426	5.8785e-006	5.75915e-006	5.81882e-006	0.0119344	7.94328e-012	0.00279061
0.000421426	0.000181426	3.26842e-006	3.19081e-006	3.22962e-006	0.00776157	1e-011	0.00210873
0.000421426	0.000181426	1.69301e-006	1.64599e-006	1.6695e-006	0.0047021	1.25893e-011	0.00140647
0.000421426	0.000181426	8.10196e-007	7.83895e-007	7.97046e-007	0.00263011	1.58489e-011	0.000831913
0.000421426	0.000181426	3.54992e-007	3.41535e-007	3.48264e-007	0.00134569	1.99526e-011	0.000438327
0.000421426	0.000181426	1.40999e-007	1.34764e-007	1.37881e-007	0.00062353	2.51189e-011	0.000205946
0.000421426	0.000181426	5.0219e-008	4.763e-008	4.89245e-008	0.000258906	3.16228e-011	8.60211e-005
0.000421426	0.000181426	1.58685e-008	1.49145e-008	1.53915e-008	9.53928e-005	3.98107e-011	3.1765e-005
0.000421426	0.000181426	4.40585e-009	4.09639e-009	4.25112e-009	3.09459e-005	5.01187e-011	1.03124e-005
0.000421426	0.000181426	1.06827e-009	9.80091e-010	1.02418e-009	8.81782e-006	6.30957e-011	2.93907e-006
0.000421426	0.000181426	2.26655e-010	2.04392e-010	2.15524e-010	2.22627e-006	7.94328e-011	7.42079e-007
0.000421426	0.000181426	4.28738e-011	3.77497e-011	4.03117e-011	5.12413e-007	1e-010	1.70804e-007
0.000499473	0.000259473	0.000375613	0.000374593	0.000375103	0.101979	1e-014	0.000186424
0.000499473	0.000259473	0.000374495	0.000373476	0.000373986	0.101885	1.25893e-014	0.000187283
0.000499473	0.000259473	0.000373095	0.000372078	0.000372586	0.101766	1.58489e-014	0.000188368
0.000499473	0.000259473	0.000371345	0.000370328	0.000370836	0.101617	1.99526e-014	0.000189738
0.000499473	0.000259473	0.000369159	0.000368145	0.000368652	0.10143	2.51189e-014	0.000191471
0.000499473	0.000259473	0.000366435	0.000365423	0.000365929	0.101195	3.16228e-014	0.000193663
0.000499473	0.000259473	0.00036305	0.000362041	0.000362546	0.100901	3.98107e-014	0.000196443
0.000499473	0.000259473	0.000358857	0.000357852	0.000358354	0.100531	5.01187e-014	0.000199971
0.000499473	0.000259473	0.000353683	0.000352683	0.000353183	0.100069	6.30957e-014	0.000204459
0.000499473	0.000259473	0.000347332	0.000346337	0.000346834	0.0994899	7.94328e-014	0.000210184
0.000499473	0.000259473	0.000339582	0.000338594	0.000339088	0.0987676	1e-013	0.000217508
0.000499473	0.000259473	0.000330197	0.000329219	0.000329708	0.0978678	1.25893e-013	0.000226914
0.000499473	0.000259473	0.000318934	0.000317966	0.00031845	0.0967496	1.58489e-013	0.000239051
0.000499473	0.000259473	0.000305567	0.000304614	0.000305091	0.0953651	1.99526e-013	0.000254793
0.000499473	0.000259473	0.000289916	0.00028898	0.000289448	0.0936582	2.51189e-013	0.000275339
0.000499473	0.000259473	0.000271874	0.000270958	0.000271416	0.0915645	3.16228e-013	0.000302354
0.000499473	0.000259473	0.000251459	0.000250569	0.000251014	0.0890131	3.98107e-013	0.00033816
0.000499473	0.000259473	0.000228849	0.00022799	0.000228419	0.0859292	5.01187e-013	0.000386023
0.000499473	0.000259473	0.000204416	0.000203594	0.000204005	0.0822386	6.30957e-013	0.000450555
0.000499473	0.000259473	0.000178732	0.000177954	0.000178343	0.0778758	7.94328e-013	0.000538229
0.000499473	0.000259473	0.000152548	0.00015182	0.000152184	0.0727944	1e-012	0.000657964
0.000499473	0.000259473	0.000126733	0.000126063	0.000126398	0.0669825	1.25893e-012	0.000821528
0.000499473	0.000259473	0.000102179	0.000101575	0.000101877	0.0604752	1.58489e-012	0.00104319
0.000499473	0.000259473	7.97147e-005	7.9181e-005	7.94478e-005	0.0533753	1.99526e-012	0.00133675
0.000499473	0.000259473	5.99878e-005	5.95292e-005	5.97585e-005	0.045859	2.51189e-012	0.00170765
0.000499473	0.000259473	4.33961e-005	4.30144e-005	4.32053e-005	0.0381742	3.16228e-012	0.00213702
0.000499473	0.000259473	3.00682e-005	2.9762e-005	2.99151e-005	0.0306275	3.98107e-012	0.00255955
0.000499473	0.000259473	1.98716e-005	1.96362e-005	1.97539e-005	0.0235485	5.01187e-012	0.00285386
0.000499473	0.000259473	1.24674e-005	1.22949e-005	1.23811e-005	0.0172431	6.30957e-012	0.00288
0.000499473	0.000259473	7.38529e-006	7.26586e-006	7.32558e-006	0.0119433	7.94328e-012	0.00257178
0.000499473	0.000259473	4.10477e-006	4.02709e-006	4.06593e-006	0.00776769	1e-011	0.00200804
0.000499473	0.000259473	2.12536e-006	2.0783e-006	2.10183e-006	0.0047061	1.25893e-011	0.00137001
0.000499473	0.000259473	1.01661e-006	9.90283e-007	1.00345e-006	0.00263262	1.58489e-011	0.000821656
0.000499473	0.000259473	4.4518e-007	4.31708e-007	4.38444e-007	0.00134724	1.99526e-011	0.000436235
0.000499473	0.000259473	1.76701e-007	1.70456e-007	1.73578e-007	0.000624494	2.51189e-011	0.000205776
0.000499473	0.000259473	6.28828e-008	6.02877e-008	6.15853e-008	0.000259515	3.16228e-011	8.61509e-005
0.000499473	0.000259473	1.98495e-008	1.88918e-008	1.93706e-008	9.57735e-005	3.98107e-011	3.18833e-005
0.000499473	0.000259473	5.50373e-009	5.19202e-009	5.34787e-009	3.11706e-005	5.01187e-011	1.03865e-005
0.000499473	0.000259473	1.33198e-009	1.24261e-009	1.28729e-009	8.93768e-006	6.30957e-011	2.97897e-006
0.000499473	0.000259473	2.81845e-010	2.5902e-010	2.70432e-010	2.28253e-006	7.94328e-011	7.60828e-007
0.000499473	0.000259473	5.30987e-011	4.77441e-011	5.04214e-011	5.35461e-007	1e-010	1.78486e-007
0.000597729	0.000357729	0.000472743	0.000471723	0.000472233	0.10198	1e-014	0.00012129
0.000597729	0.000357729	0.000471336	0.000470317	0.000470827	0.101886	1.25893e-014	0.00012186
0.000597729	0.000357729	0.000469574	0.000468556	0.000469065	0.101768	1.58489e-014	0.000122579
0.000597729	0.000357729	0.00046737	0.000466354	0.000466862	0.101619	1.99526e-014	0.000123488
0.000597729	0.000357729	0.000464619	0.000463604	0.000464111	0.101432	2.51189e-014	0.000124637
0.000597729	0.000357729	0.00046119	0.000460178	0.000460684	0.101198	3.16228e-014	0.000126093
0.000597729	0.000357729	0.000456929	0.00045592	0.000456424	0.100904	3.98107e-014	0.000127938
0.000597729	0.000357729	0.00045165	0.000450645	0.000451148	0.100535	5.01187e-014	0.000130282
0.000597729	0.000357729	0.000445138	0.000444137	0.000444637	0.100073	6.30957e-014	0.000133265
0.000597729	0.000357729	0.000437142	0.000436147	0.000436645	0.099496	7.94328e-014	0.000137074
0.000597729	0.000357729	0.000427387	0.000426399	0.000426893	0.098775	1e-013	0.000141952
0.000597729	0.000357729	0.000415573	0.000414594	0.000415084	0.0978769	1.25893e-013	0.000148224
0.000597729	0.000357729	0.000401395	0.000400427	0.000400911	0.0967607	1.58489e-013	0.000156331
0.000597729	0.000357729	0.000384569	0.000383615	0.000384092	0.0953785	1.99526e-013	0.00016687
0.000597729	0.000357729	0.000364867	0.00036393	0.000364399	0.0936741	2.51189e-013	0.000180663
